trust_code,trust_name,specialty_code,specialty_name,is_surgical_specialty,specialty_inclusion_criteria,total_months,part2a_available_months,latest_part2a_value,latest_total_incomplete_value,part2a_coverage_pct,eligible_for_capacity_simulation
NT441,BMI - THREE SHIRES HOSPITAL,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,12,0,,,0.0,False
NT441,BMI - THREE SHIRES HOSPITAL,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,3,0,,1.0,0.0,False
NT441,BMI - THREE SHIRES HOSPITAL,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,15,0,,1.0,0.0,False
NT497,BMI GISBURNE PARK HOSPITAL,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,3,0,,11.0,0.0,False
NT446,BMI ST EDMUNDS HOSPITAL,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,28,0,,1.0,0.0,False
NT446,BMI ST EDMUNDS HOSPITAL,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,5,0,,1.0,0.0,False
NT446,BMI ST EDMUNDS HOSPITAL,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,98,0,,1.0,0.0,False
NT446,BMI ST EDMUNDS HOSPITAL,400,Neurology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,50,0,,1.0,0.0,False
NT446,BMI ST EDMUNDS HOSPITAL,400,Neurology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,52,0,,1.0,0.0,False
NT446,BMI ST EDMUNDS HOSPITAL,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,10,0,,12.0,0.0,False
NT451,BMI THE CAVELL HOSPITAL,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,84,0,,1.0,0.0,False
NT447,BMI THE DUCHY HOSPITAL,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,85,0,,1.0,0.0,False
NT445,BMI THE EDGBASTON HOSPITAL,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,10,0,,4.0,0.0,False
NT448,BMI THE HUDDERSFIELD HOSPITAL,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,4,0,1.0,1.0,0.0,False
NT449,BMI THE LANCASTER HOSPITAL,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,6,0,,1.0,0.0,False
NT450,BMI THE LINCOLN HOSPITAL,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,0,,1.0,0.0,False
NT450,BMI THE LINCOLN HOSPITAL,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,47,0,,1.0,0.0,False
NT450,BMI THE LINCOLN HOSPITAL,301,Gastroenterology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,57,0,,1.0,0.0,False
NT450,BMI THE LINCOLN HOSPITAL,400,Neurology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,52,0,,1.0,0.0,False
NT450,BMI THE LINCOLN HOSPITAL,400,Neurology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,3,0,,1.0,0.0,False
RMC,BOLTON NHS FOUNDATION TRUST,400,Neurology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,18.0,0.0,False
RMC,BOLTON NHS FOUNDATION TRUST,400,Neurology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,0,,144.0,0.0,False
RMC,BOLTON NHS FOUNDATION TRUST,410,Rheumatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,339.0,0.0,False
RMC,BOLTON NHS FOUNDATION TRUST,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,0,,545.0,0.0,False
NVC27,BOSTON WEST HOSPITAL,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,37,0,,1.0,0.0,False
RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,42,0,,36.0,0.0,False
RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,748.0,0.0,False
RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,35,0,,1479.0,0.0,False
RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,626.0,0.0,False
RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,X03,Other - Mental Health Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,44,0,,4.0,0.0,False
RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,19.0,0.0,False
RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,0,,85.0,0.0,False
RYV,CAMBRIDGESHIRE COMMUNITY SERVICES NHS TRUST,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,1279.0,0.0,False
NL3,CARE PLUS GROUP,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,41,0,,229.0,0.0,False
NT451,CAVELL HOSPITAL,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,37,0,,1.0,0.0,False
RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,492.0,0.0,False
RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,X04,Other - Paediatric Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,44,0,,1987.0,0.0,False
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,300,General Internal Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,36,0,,140.0,0.0,False
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,300,General Medicine,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,108.0,0.0,False
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,X02,Other - Medical Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,36,0,,32.0,0.0,False
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,340,Respiratory Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,36,0,,770.0,0.0,False
RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,340,Thoracic Medicine,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,28,0,,88.0,0.0,False
NT409,CHELSFIELD PARK HOSPITAL,400,Neurology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,1,0,,1.0,0.0,False
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,430,Elderly Medicine Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,56,0,,1.0,0.0,False
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,430,Geriatric Medicine,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,62,0,,2.0,0.0,False
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,47,0,,1.0,0.0,False
NT410,CHILTERN HOSPITAL,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,35,0,,1.0,0.0,False
NT410,CHILTERN HOSPITAL,400,Neurology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,41,0,,1.0,0.0,False
NV302,CIRCLE BATH HOSPITAL,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,61,0,,1.0,0.0,False
NV302,CIRCLE BATH HOSPITAL,301,Gastroenterology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,5,0,,4.0,0.0,False
NV302,CIRCLE BATH HOSPITAL,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,64,0,,1.0,0.0,False
NV323,CIRCLE READING HOSPITAL,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,77,0,,2.0,0.0,False
NV323,CIRCLE READING HOSPITAL,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,10,0,,1.0,0.0,False
NNF,CITY HEALTH CARE PARTNERSHIP CIC,320,Cardiology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,36,0,,14.0,0.0,False
NNF,CITY HEALTH CARE PARTNERSHIP CIC,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,133.0,0.0,False
RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,36,0,,1.0,0.0,False
NT411,CLEMENTINE CHURCHILL HOSPITAL,320,Cardiology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,51,0,,1.0,0.0,False
NT411,CLEMENTINE CHURCHILL HOSPITAL,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,1,0,,,0.0,False
NT411,CLEMENTINE CHURCHILL HOSPITAL,400,Neurology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,52,0,1.0,1.0,0.0,False
NVC28,CLIFTON PARK HOSPITAL,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,48,0,,1.0,0.0,False
RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,300,General Medicine,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,32,0,,68.0,0.0,False
RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,410,Rheumatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,32,0,,476.0,0.0,False
NMG,CONNECT HEALTH LIMITED,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,32,0,,3731.0,0.0,False
NMG,CONNECT HEALTH LIMITED,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,54,0,,14658.0,0.0,False
NMG,CONNECT HEALTH LIMITED,410,Rheumatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,32,0,,391.0,0.0,False
NMG,CONNECT HEALTH LIMITED,410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,54,0,,1027.0,0.0,False
NMG,CONNECT PHYSICAL HEALTH,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,16,0,,6005.0,0.0,False
NMG,CONNECT PHYSICAL HEALTH,410,Rheumatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,16,0,,694.0,0.0,False
NMG,CORA HEALTH MSK (FORMERLY CONNECT HEALTH LTD),X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,8,0,,20737.0,0.0,False
NMG,CORA HEALTH MSK (FORMERLY CONNECT HEALTH LTD),410,Rheumatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,8,0,,1065.0,0.0,False
RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,60,0,,569.0,0.0,False
RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,X06,Other - Other Services,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,36,0,,849.0,0.0,False
DFY,COTSWOLDS SURGICAL PARTNERS LLP,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,45,0,,126.0,0.0,False
DFY,COTSWOLDS SURGICAL PARTNERS LLP,330,Dermatology Service,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,24,0,,118.0,0.0,False
RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,400,Neurology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,66,0,,159.0,0.0,False
RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,330,Dermatology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,37,0,,233.0,0.0,False
NTV,CSH SURREY,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,39,0,,354.0,0.0,False
RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,400,Neurology,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,48,0,,948.0,0.0,False
RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,X01,Other,False,Excluded: treatment function is not in the configured decision-to-admit capacity-simulation specialty list.,48,0,,2108.0,0.0,False
